text,label
Men “have the lowest college attainment rate ever.”,mostly-true
"Says Kevin Hassett, National Economic Council director, said on April 7, “Trump is considering a 90-day pause in tariffs for all countries except China.”",false
Video shows South African news outlet reporting Ukraine President Volodymyr Zelenskyy “purchased a controlling stake” in a mine.,false
"Says Cleveland Clinic said, “Millions of COVID-vaxxed will die within ‘5 years.’”",false
“White hats to investigate Wisconsin Supreme Court election.”,false
"Photo shows “Pope Francis, shaking the hand of the priest of the Church of Satan.”",false
"Says Elon Musk wrote on X, “The DOGE team has discovered tens of millions of dollars spent on golf by a single government official.”",false
"“Caitlin Clark stuns the globe, rejects Elon Musk’s $15 million offer.”",false
Video of gray skies in northern Michigan is proof of weather modification.,false
“Trump ordena ataques militares en los túneles del Vaticano - Laboratorios de (adrenocromo) dirigidos por la CIA cerrados por las fuerzas especiales de EE.UU”.,pants-fire
Says U.S. Rep. Alexandria Ocasio-Cortez’s family “must have just overlooked” “cashing her dead grandmother’s Social Security checks for a decade and a half.”,pants-fire
Conservative activist Laura Loomer’s reporting proves “Alex Wong is the individual who added (journalist) Jeffrey Goldberg” to the Trump administration Signal group text about bombing Yemen.,false
Video shows “how Denmark reacted when Trump said he wanted to buy Greenland.”,false
"“Daughter of boxing legend, Muhammed Ali, Laila Ali, has lost her life while giving birth in a Canadian hospital.”",false
"Says President Donald Trump wrote on Truth Social, “I am ending dual citizenship under the Espionage Act and all these traitors will be ‘denaturalized and deported.’”",false
Photo shows a missing police officer in “extreme danger.”,pants-fire
“Egg prices came down 50%”,half-true
"""The consumer confidence in this country has gone way down.""",true
Images show damage from an “earthquake in Thailand.”,false
El presidente Donald Trump aprobó una nueva ley “que exige la implantación obligatoria de un chip en todos los extranjeros”.,pants-fire
“Seven counties in Wisconsin (ran) out of ballots” and it was “intentional” to diminish Republican voter turnout.,barely-true
"“Elon Musk called for a boycott of ‘The View,’ labeling it ‘a meeting place for ignorant women.’”",false
“Man gets plastic surgery and name change to date his ex-girlfriend after she obtains a restraining order.”,pants-fire
Kilmar Armando Abrego Garcia “was a convicted MS-13 gang member.”,false
President Donald Trump “just suggested replacing pride month with veterans month in honor of those who served.”,false
Says U.S. Rep. Majorie Taylor Green wrote on X that she is “a product of incest.”,pants-fire
Screenshots show Speaker Mike Johnson messaging on Grindr.,false
Video shows “France and Denmark are sending troops to Greenland to prepare for (an) attack from Donald Trump.”,false
"On PBS, ""they now have drag queen storytime instead of good old ‘Sesame Street.’""",false
Elon Musk funded a Neuralink implant procedure for a 7-year-old girl “who was diagnosed with a rare neurological disorder.”,false
"If you update your iPhone to iOS 18.3, you are going to have Starlink automatically installed in your phone.",false
“Hillary Clinton was sending classified documents that were stamped TS or TSSCI.”,false
Image shows a “person dressed up as Pikachu to resist police violence” in Turkey.,false
"North Carolina “always had nonpartisan judicial races, and when the Republicans took over several years ago they changed it.”",barely-true
Videos show tornadoes hitting Seattle on March 26 and 27.,pants-fire
“We have automobile plants being built at levels we've never seen … and they're going up fast.”,barely-true
Phoenix’s increased wildfire risk is linked to Bill Gates’ “smart city” plans.,false
“Canada makes bold decision to shut down Tesla and the US auto industry.”,false
"“Elon Musk exposes hidden $20K roof grant. Congress approved it.""",pants-fire
"""Brad Schimel said that he wanted to be part of Donald Trump's support network.""",mostly-true
Video shows the Bitcoin whitepaper “was spotted at the White House.”,pants-fire
“El nuevo presidente ha aprobado el Programa Nacional de Alivio de Deuda 2025 para todos los hispanoamericanos”.,false
Imagen muestra a “uno de los manifestantes que participó en el vandalismo contra un concesionario de Tesla. La deportación a El Salvador fue consecuencia de sus acciones”.,false
People can get student debt “erased” by filing Family Educational Rights and Privacy Act complaints because the Department of Government Efficiency accessed federal student loan databases.,false
Elon Musk said “Tesla is finished” and needs “drastic changes immediately.”,false
"""Nobody was texting war plans"" in the Trump administration Signal group text about bombing Yemen.",false
“El presidente Donald Trump anunció una nueva ley que prohíbe a los inmigrantes hablar español en público en los Estados Unidos”.,false
“La medida audaz de Canadá: Tesla y la industria automotriz estadounidense cierran”.,false
Defense Secretary Pete Hegseth “removed Colin Powell’s name from a list of notable Americans buried at Arlington National Cemetery.”,false
"“On Feb. 25, I voted yes on a budget resolution that protects Social Security, Medicare, and Medicaid while cutting some spending elsewhere.""",false
Video shows “leaked audio” of Vice President JD Vance criticizing Elon Musk and saying “he's making us look bad.”,false
El presidente Donald Trump “firma orden ejecutiva para obligar a los bancos a que les quiten un 10% de dinero” de sus ahorros a los inmigrantes.,false
"Netflix show “Adolescence” is based on Southport, England, knife attacker but the show “race swapped the actual killer from a black man/migrant to a white boy.”",false
“Nueva ley en EE.UU. impone cadena perpetua a inmigrantes que residen ilegalmente en el país”.,false
The federal Education Department has a “budget of about $280 billion a year. Less than 25% goes to educating our students.”,false
Files reveal that John F. Kennedy Jr. wrote a 1994 letter calling then-Sen. Joe Biden “a traitor” before Kennedy’s 1999 death.,false
Says Ukraine President Volodymyr Zelenskyy “engaged in election interference by campaigning” in Pennsylvania for former Democratic presidential nominee Kamala Harris.,false
“Social Security is the biggest Ponzi scheme of all time.”,false
"President Donald Trump wrote on Truth Social that, “After I’ve annexed Greenland and making it the 52nd State, I will annexe Alaska.”",false
